
0.828125	1.0	-0.390625
0.8125	0.921875	-0.59375
0.578125	1.25	0.484375
0.0	0.25	-1.203125
1.15625	0.84375	-0.328125
-0.234375	0.578125	-0.265625
-0.234375	0.890625	-1.359375
0.953125	1.234375	0.703125
0.0625	1.359375	0.484375
0.0625	1.359375	0.984375
0.140625	-2.0	-1.21875
0.0	-2.0	2.0
1.984375	-2.0	-1.984375
1.984375	-2.0	2.0
1.984375	1.15625	2.0
1.984375	-0.421875	2.0
1.984375	-2.0	0.234375
1.921875	-0.125	2.0
1.984375	-2.0	2.0
1.984375	-1.265625	2.0
1.984375	-1.453125	2.0
1.984375	-0.015625	0.96875
1.234375	-0.40625	0.46875
0.859375	-0.59375	0.46875
0.796875	-0.796875	0.375
0.875	-0.703125	0.21875
0.765625	-0.53125	0.21875
0.75	-0.59375	0.25
0.75	-0.59375	0.28125
0.765625	-0.65625	0.28125
0.75	-0.625	0.3125
0.765625	-0.65625	0.234375
0.859375	-0.71875	0.453125
0.9375	-0.5625	0.28125
0.96875	-0.53125	0.546875
0.90625	-0.484375	0.28125
0.546875	-0.59375	0.1875
0.65625	-0.671875	0.25
0.765625	-0.390625	0.390625
0.78125	-0.375	0.625
0.796875	-0.390625	0.578125
0.671875	-0.3125	0.4375
0.609375	-0.359375	0.265625
0.484375	-0.328125	0.6875
0.265625	-0.484375	0.90625
0.4375	-0.84375	0.734375
0.421875	-0.4375	0.71875
-0.1875	-0.53125	1.203125
-0.0625	-0.75	0.734375
0.265625	-0.71875	0.8125
0.359375	-0.65625	0.5625
0.328125	-0.828125	0.546875
0.34375	-0.828125	0.5625
0.578125	-0.78125	-0.484375
0.4375	-0.8125	0.96875
0.359375	-0.8125	0.53125
0.46875	-0.671875	0.546875
0.78125	-0.5	0.21875
1.21875	-0.25	-0.0625
0.5625	-0.671875	1.03125
1.0625	-0.890625	0.125
1.109375	-0.21875	0.390625
